Date,Attribute,Value
12/1/1996,Australian Capital Territory,8.40118
1/1/1997,Australia,9.187152
1/1/1997,New South Wales,8.2209802
1/1/1997,Victoria,9.1825431
1/1/1997,Queensland,10.7710524
1/1/1997,South Australia,10.415874
1/1/1997,Western Australia,8.2516842
1/1/1997,Tasmania,11.1414886
1/1/1997,Northern Territory,7.7539177
1/1/1997,Australian Capital Territory,9.043275
2/1/1997,Australia,9.6626154
2/1/1997,New South Wales,9.1124304
2/1/1997,Victoria,9.946328
2/1/1997,Queensland,10.4679511
2/1/1997,South Australia,10.399081
2/1/1997,Western Australia,8.5900298
2/1/1997,Tasmania,11.6918437
2/1/1997,Northern Territory,6.9629103
2/1/1997,Australian Capital Territory,9.2407848
3/1/1997,Australia,8.9816342
3/1/1997,New South Wales,8.1274525
3/1/1997,Victoria,9.3290959
3/1/1997,Queensland,10.3237203
3/1/1997,South Australia,9.8354811
3/1/1997,Western Australia,7.9975899
3/1/1997,Tasmania,10.4682083
3/1/1997,Northern Territory,5.8112859
3/1/1997,Australian Capital Territory,7.8895521
4/1/1997,Australia,8.6009808
4/1/1997,New South Wales,7.7796327
4/1/1997,Victoria,8.9631225
4/1/1997,Queensland,9.8385539
4/1/1997,South Australia,9.9081039
4/1/1997,Western Australia,7.1266872
4/1/1997,Tasmania,10.4818408
4/1/1997,Northern Territory,6.1768026
4/1/1997,Australian Capital Territory,7.565828
5/1/1997,Australia,8.5110993
5/1/1997,New South Wales,7.8322385
5/1/1997,Victoria,8.8797238
5/1/1997,Queensland,9.7531423
5/1/1997,South Australia,9.6933985
5/1/1997,Western Australia,6.828601
5/1/1997,Tasmania,9.9937213
5/1/1997,Northern Territory,5.5392462
5/1/1997,Australian Capital Territory,7.2625512
6/1/1997,Australia,8.0963095
6/1/1997,New South Wales,7.1751892
6/1/1997,Victoria,8.8064819
6/1/1997,Queensland,8.7156657
6/1/1997,South Australia,9.3227335
6/1/1997,Western Australia,7.0095056
6/1/1997,Tasmania,10.8589832
6/1/1997,Northern Territory,5.1432938
6/1/1997,Australian Capital Territory,7.5040346
7/1/1997,Australia,8.0320487
7/1/1997,New South Wales,7.6002146
7/1/1997,Victoria,8.3647883
7/1/1997,Queensland,8.5503587
7/1/1997,South Australia,9.3601686
7/1/1997,Western Australia,6.6015089
7/1/1997,Tasmania,11.0377054
7/1/1997,Northern Territory,4.3408182
7/1/1997,Australian Capital Territory,6.5256217
8/1/1997,Australia,8.2661166
8/1/1997,New South Wales,7.4803014
8/1/1997,Victoria,8.8013487
8/1/1997,Queensland,9.2053998
8/1/1997,South Australia,9.2660454
8/1/1997,Western Australia,6.8021714
8/1/1997,Tasmania,10.8958566
8/1/1997,Northern Territory,5.1234761
8/1/1997,Australian Capital Territory,7.7835043
9/1/1997,Australia,8.077874
9/1/1997,New South Wales,7.4059305
9/1/1997,Victoria,8.7266417
9/1/1997,Queensland,8.61127
9/1/1997,South Australia,9.3586219
9/1/1997,Western Australia,6.5197781
9/1/1997,Tasmania,10.8979984
9/1/1997,Northern Territory,4.874348
9/1/1997,Australian Capital Territory,7.3768447
10/1/1997,Australia,7.6073718
10/1/1997,New South Wales,7.4529948
10/1/1997,Victoria,7.7124327
10/1/1997,Queensland,8.1114248
10/1/1997,South Australia,9.031723
10/1/1997,Western Australia,5.4861348
10/1/1997,Tasmania,11.1487196
10/1/1997,Northern Territory,3.0385179
10/1/1997,Australian Capital Territory,7.2714688
11/1/1997,Australia,7.5470544
11/1/1997,New South Wales,7.0218106
11/1/1997,Victoria,7.4954006
11/1/1997,Queensland,8.427885
11/1/1997,South Australia,9.1247673
11/1/1997,Western Australia,6.3048437
11/1/1997,Tasmania,10.6446728
11/1/1997,Northern Territory,3.9390614
11/1/1997,Australian Capital Territory,6.9895952
12/1/1997,Australia,7.7795918
12/1/1997,New South Wales,7.0447644
12/1/1997,Victoria,7.9507025
12/1/1997,Queensland,8.5282431
12/1/1997,South Australia,9.2898183
12/1/1997,Western Australia,6.7132194
12/1/1997,Tasmania,11.6740757
12/1/1997,Northern Territory,4.6974578
12/1/1997,Australian Capital Territory,7.3534489
1/1/1998,Australia,8.4578496
1/1/1998,New South Wales,7.695937
1/1/1998,Victoria,8.7419018
1/1/1998,Queensland,9.1618313
1/1/1998,South Australia,10.3443685
1/1/1998,Western Australia,7.3551278
1/1/1998,Tasmania,10.6854238
1/1/1998,Northern Territory,5.1307186
1/1/1998,Australian Capital Territory,8.3303811
2/1/1998,Australia,8.6306448
2/1/1998,New South Wales,8.2053404
2/1/1998,Victoria,8.4628917
2/1/1998,Queensland,9.5082176
2/1/1998,South Australia,9.9245877
2/1/1998,Western Australia,7.4901966
2/1/1998,Tasmania,10.80973
2/1/1998,Northern Territory,7.1439992
2/1/1998,Australian Capital Territory,8.4255139
3/1/1998,Australia,8.2218502
3/1/1998,New South Wales,7.6906827
3/1/1998,Victoria,8.5329277
3/1/1998,Queensland,8.5647336
3/1/1998,South Australia,9.7762426
3/1/1998,Western Australia,7.0876551
3/1/1998,Tasmania,10.4935742
3/1/1998,Northern Territory,6.7096978
3/1/1998,Australian Capital Territory,7.704085
4/1/1998,Australia,7.6379274
4/1/1998,New South Wales,6.8834144
4/1/1998,Victoria,8.0521423
4/1/1998,Queensland,8.3554519
4/1/1998,South Australia,9.1101198
4/1/1998,Western Australia,6.6213985
4/1/1998,Tasmania,9.2954676
4/1/1998,Northern Territory,5.0423383
4/1/1998,Australian Capital Territory,6.9779083
5/1/1998,Australia,7.735652
5/1/1998,New South Wales,7.2033073
5/1/1998,Victoria,7.9417799
5/1/1998,Queensland,8.1777365
5/1/1998,South Australia,9.6857907
5/1/1998,Western Australia,6.8220898
5/1/1998,Tasmania,9.0951007
5/1/1998,Northern Territory,4.809374
5/1/1998,Australian Capital Territory,6.8796051
6/1/1998,Australia,7.622749
6/1/1998,New South Wales,7.0461229
6/1/1998,Victoria,7.6631513
6/1/1998,Queensland,8.3275271
6/1/1998,South Australia,9.4063514
6/1/1998,Western Australia,6.9699719
6/1/1998,Tasmania,9.7888109
6/1/1998,Northern Territory,4.0229355
6/1/1998,Australian Capital Territory,5.8127365
7/1/1998,Australia,7.4411983
7/1/1998,New South Wales,6.6718576
7/1/1998,Victoria,7.4542741
7/1/1998,Queensland,8.3546501
7/1/1998,South Australia,9.3971622
7/1/1998,Western Australia,6.5783886
7/1/1998,Tasmania,10.1678793
7/1/1998,Northern Territory,4.9363885
7/1/1998,Australian Capital Territory,6.6503105
8/1/1998,Australia,7.5471415
8/1/1998,New South Wales,6.9958882
8/1/1998,Victoria,7.6151874
8/1/1998,Queensland,8.0971025
8/1/1998,South Australia,9.6378325
8/1/1998,Western Australia,6.4003576
8/1/1998,Tasmania,10.9542639
8/1/1998,Northern Territory,3.8550781
8/1/1998,Australian Capital Territory,6.2791034
9/1/1998,Australia,7.6427696
9/1/1998,New South Wales,7.0509082
9/1/1998,Victoria,7.8044777
9/1/1998,Queensland,8.4342125
9/1/1998,South Australia,9.4468431
9/1/1998,Western Australia,6.4446668
9/1/1998,Tasmania,9.9015597
9/1/1998,Northern Territory,4.6984433
9/1/1998,Australian Capital Territory,6.1945132
10/1/1998,Australia,6.9298585
10/1/1998,New South Wales,6.1184414
10/1/1998,Victoria,7.1505022
10/1/1998,Queensland,7.9209211
10/1/1998,South Australia,8.5666877
10/1/1998,Western Australia,5.8989848
10/1/1998,Tasmania,10.1483675
10/1/1998,Northern Territory,2.7801846
10/1/1998,Australian Capital Territory,5.660375
11/1/1998,Australia,7.2166521
11/1/1998,New South Wales,6.8963254
11/1/1998,Victoria,7.3218023
11/1/1998,Queensland,7.5749721
11/1/1998,South Australia,9.0695327
11/1/1998,Western Australia,6.0531035
11/1/1998,Tasmania,9.3626731
11/1/1998,Northern Territory,4.1065557
11/1/1998,Australian Capital Territory,5.6373812
12/1/1998,Australia,7.04486
12/1/1998,New South Wales,6.2989778
12/1/1998,Victoria,7.003104
12/1/1998,Queensland,7.9075258
12/1/1998,South Australia,8.6623558
12/1/1998,Western Australia,6.5862562
12/1/1998,Tasmania,10.5859835
12/1/1998,Northern Territory,3.2026571
12/1/1998,Australian Capital Territory,5.6522193
1/1/1999,Australia,7.652854
1/1/1999,New South Wales,7.0033422
1/1/1999,Victoria,7.5370754
1/1/1999,Queensland,8.2897826
1/1/1999,South Australia,9.857483
1/1/1999,Western Australia,7.113664
1/1/1999,Tasmania,10.5740455
1/1/1999,Northern Territory,3.7240093
1/1/1999,Australian Capital Territory,6.5838888
2/1/1999,Australia,7.918099
2/1/1999,New South Wales,7.3116795
2/1/1999,Victoria,8.1673213
2/1/1999,Queensland,8.3377335
2/1/1999,South Australia,9.1544624
2/1/1999,Western Australia,7.632333
2/1/1999,Tasmania,10.5110916
2/1/1999,Northern Territory,3.4055106
2/1/1999,Australian Capital Territory,6.9042847
3/1/1999,Australia,7.3480196
3/1/1999,New South Wales,6.8279724
3/1/1999,Victoria,7.2949442
3/1/1999,Queensland,7.8539595
3/1/1999,South Australia,8.7611583
3/1/1999,Western Australia,6.9586707
3/1/1999,Tasmania,9.9821102
3/1/1999,Northern Territory,4.9880341
3/1/1999,Australian Capital Territory,6.604081
4/1/1999,Australia,7.0307116
4/1/1999,New South Wales,6.4781094
4/1/1999,Victoria,7.3536443
4/1/1999,Queensland,7.5022494
4/1/1999,South Australia,7.919509
4/1/1999,Western Australia,6.8219685
4/1/1999,Tasmania,8.4501328
4/1/1999,Northern Territory,3.3395955
4/1/1999,Australian Capital Territory,5.5636887
5/1/1999,Australia,7.0122193
5/1/1999,New South Wales,6.1071766
5/1/1999,Victoria,7.4157442
5/1/1999,Queensland,7.9844929
5/1/1999,South Australia,8.4773849
5/1/1999,Western Australia,6.1669559
5/1/1999,Tasmania,9.1856426
5/1/1999,Northern Territory,3.2913818
5/1/1999,Australian Capital Territory,5.9230524
6/1/1999,Australia,6.4760354
6/1/1999,New South Wales,5.6197103
6/1/1999,Victoria,6.8059277
6/1/1999,Queensland,7.5136643
6/1/1999,South Australia,7.3101295
6/1/1999,Western Australia,6.1261703
6/1/1999,Tasmania,8.7607522
6/1/1999,Northern Territory,3.0903437
6/1/1999,Australian Capital Territory,4.3540591
7/1/1999,Australia,6.1998798
7/1/1999,New South Wales,5.3872746
7/1/1999,Victoria,6.6865209
7/1/1999,Queensland,7.0512794
7/1/1999,South Australia,7.0251075
7/1/1999,Western Australia,5.5179556
7/1/1999,Tasmania,8.3901384
7/1/1999,Northern Territory,3.5068808
7/1/1999,Australian Capital Territory,4.7778841
8/1/1999,Australia,6.7187837
8/1/1999,New South Wales,6.40995
8/1/1999,Victoria,6.8430123
8/1/1999,Queensland,7.2102085
8/1/1999,South Australia,7.8514052
8/1/1999,Western Australia,5.9307461
8/1/1999,Tasmania,8.5468887
8/1/1999,Northern Territory,2.8225944
8/1/1999,Australian Capital Territory,5.2939964
9/1/1999,Australia,7.0805553
9/1/1999,New South Wales,6.7525052
9/1/1999,Victoria,7.1788208
9/1/1999,Queensland,7.7445335
9/1/1999,South Australia,7.5840819
9/1/1999,Western Australia,6.5466075
9/1/1999,Tasmania,9.2467898
9/1/1999,Northern Territory,3.6565998
9/1/1999,Australian Capital Territory,5.2110175
10/1/1999,Australia,6.4165067
10/1/1999,New South Wales,5.5407066
10/1/1999,Victoria,6.237286
10/1/1999,Queensland,7.7420044
10/1/1999,South Australia,7.9790084
10/1/1999,Western Australia,6.0889707
10/1/1999,Tasmania,9.0318718
10/1/1999,Northern Territory,3.291875
10/1/1999,Australian Capital Territory,4.9786261
11/1/1999,Australia,6.0636051
11/1/1999,New South Wales,5.0922618
11/1/1999,Victoria,6.1365603
11/1/1999,Queensland,7.0091029
11/1/1999,South Australia,7.2187601
11/1/1999,Western Australia,6.1899345
11/1/1999,Tasmania,9.202301
11/1/1999,Northern Territory,2.7650681
11/1/1999,Australian Capital Territory,5.2131046
12/1/1999,Australia,6.5682269
12/1/1999,New South Wales,5.7820834
12/1/1999,Victoria,6.5288476
12/1/1999,Queensland,7.8661983
12/1/1999,South Australia,7.7109908
12/1/1999,Western Australia,5.979698
12/1/1999,Tasmania,8.7897869
12/1/1999,Northern Territory,4.4934852
12/1/1999,Australian Capital Territory,4.9205988
1/1/2000,Australia,7.2531202
1/1/2000,New South Wales,6.2448355
1/1/2000,Victoria,7.1352093
1/1/2000,Queensland,8.5982838
1/1/2000,South Australia,8.5585677
1/1/2000,Western Australia,7.3712472
1/1/2000,Tasmania,9.2740051
1/1/2000,Northern Territory,5.1961217
1/1/2000,Australian Capital Territory,5.7822073
2/1/2000,Australia,7.3964942
2/1/2000,New South Wales,6.5474635
2/1/2000,Victoria,7.3390016
2/1/2000,Queensland,8.5295576
2/1/2000,South Australia,9.1654522
2/1/2000,Western Australia,7.0616419
2/1/2000,Tasmania,8.9507039
2/1/2000,Northern Territory,5.6033867
2/1/2000,Australian Capital Territory,5.4865468
3/1/2000,Australia,6.8839213
3/1/2000,New South Wales,6.032446
3/1/2000,Victoria,6.8653336
3/1/2000,Queensland,8.3604344
3/1/2000,South Australia,7.9261373
3/1/2000,Western Australia,6.5911844
3/1/2000,Tasmania,8.3651579
3/1/2000,Northern Territory,3.3874058
3/1/2000,Australian Capital Territory,5.0399407
4/1/2000,Australia,6.4475999
4/1/2000,New South Wales,5.3177556
4/1/2000,Victoria,6.3688863
4/1/2000,Queensland,8.0103811
4/1/2000,South Australia,7.9796627
4/1/2000,Western Australia,6.4126388
4/1/2000,Tasmania,8.3643029
4/1/2000,Northern Territory,4.3567057
4/1/2000,Australian Capital Territory,4.5582313
5/1/2000,Australia,6.4113685
5/1/2000,New South Wales,5.3833464
5/1/2000,Victoria,6.670466
5/1/2000,Queensland,7.4989892
5/1/2000,South Australia,8.48517
5/1/2000,Western Australia,5.645613
5/1/2000,Tasmania,8.1970951
5/1/2000,Northern Territory,4.5367497
5/1/2000,Australian Capital Territory,4.9034342
6/1/2000,Australia,5.9488316
6/1/2000,New South Wales,5.1903338
6/1/2000,Victoria,5.912119
6/1/2000,Queensland,6.9905253
6/1/2000,South Australia,7.6804112
6/1/2000,Western Australia,5.2628049
6/1/2000,Tasmania,8.3990063
6/1/2000,Northern Territory,3.9241714
6/1/2000,Australian Capital Territory,4.3079813
7/1/2000,Australia,5.5059457
7/1/2000,New South Wales,4.5697685
7/1/2000,Victoria,5.5507298
7/1/2000,Queensland,6.655415
7/1/2000,South Australia,6.8671667
7/1/2000,Western Australia,5.3333522
7/1/2000,Tasmania,7.6048091
7/1/2000,Northern Territory,4.1171204
7/1/2000,Australian Capital Territory,3.5562438
8/1/2000,Australia,5.874041
8/1/2000,New South Wales,4.9771949
8/1/2000,Victoria,5.8259425
8/1/2000,Queensland,6.9825731
8/1/2000,South Australia,7.2941587
8/1/2000,Western Australia,5.7163664
8/1/2000,Tasmania,9.3768601
8/1/2000,Northern Territory,3.2523804
8/1/2000,Australian Capital Territory,3.5352057
9/1/2000,Australia,5.9971911
9/1/2000,New South Wales,5.0397064
9/1/2000,Victoria,6.140106
9/1/2000,Queensland,7.2025869
9/1/2000,South Australia,7.0977832
9/1/2000,Western Australia,5.5227298
9/1/2000,Tasmania,8.9860026
9/1/2000,Northern Territory,4.68763
9/1/2000,Australian Capital Territory,4.3480965
10/1/2000,Australia,5.6872127
10/1/2000,New South Wales,4.8801916
10/1/2000,Victoria,5.5408447
10/1/2000,Queensland,6.9370555
10/1/2000,South Australia,6.9312006
10/1/2000,Western Australia,5.4356496
10/1/2000,Tasmania,8.4675781
10/1/2000,Northern Territory,3.7292023
10/1/2000,Australian Capital Territory,3.5399904
11/1/2000,Australia,5.8856145
11/1/2000,New South Wales,5.2016767
11/1/2000,Victoria,5.4069508
11/1/2000,Queensland,7.2153571
11/1/2000,South Australia,7.0828193
11/1/2000,Western Australia,5.8820756
11/1/2000,Tasmania,8.3919809
11/1/2000,Northern Territory,4.9853617
11/1/2000,Australian Capital Territory,3.6654883
12/1/2000,Australia,6.1352138
12/1/2000,New South Wales,5.4986059
12/1/2000,Victoria,5.6655306
12/1/2000,Queensland,7.7463025
12/1/2000,South Australia,6.967737
12/1/2000,Western Australia,5.6462441
12/1/2000,Tasmania,8.6802174
12/1/2000,Northern Territory,5.8618069
12/1/2000,Australian Capital Territory,3.844749
1/1/2001,Australia,6.6140838
1/1/2001,New South Wales,5.7278076
1/1/2001,Victoria,6.1272191
1/1/2001,Queensland,8.2654166
1/1/2001,South Australia,7.6358764
1/1/2001,Western Australia,6.5443671
1/1/2001,Tasmania,9.6970921
1/1/2001,Northern Territory,6.610237
1/1/2001,Australian Capital Territory,4.8301282
2/1/2001,Australia,7.2793105
2/1/2001,New South Wales,6.4843737
2/1/2001,Victoria,6.6631572
2/1/2001,Queensland,9.3446128
2/1/2001,South Australia,7.5766355
2/1/2001,Western Australia,7.3415994
2/1/2001,Tasmania,9.2391949
2/1/2001,Northern Territory,6.4197552
2/1/2001,Australian Capital Territory,5.5104847
3/1/2001,Australia,6.7684855
3/1/2001,New South Wales,5.6805341
3/1/2001,Victoria,6.3487268
3/1/2001,Queensland,8.8703385
3/1/2001,South Australia,7.0788463
3/1/2001,Western Australia,7.4052327
3/1/2001,Tasmania,8.4602745
3/1/2001,Northern Territory,4.6056644
3/1/2001,Australian Capital Territory,4.9771988
4/1/2001,Australia,6.850505
4/1/2001,New South Wales,5.7008606
4/1/2001,Victoria,6.3335261
4/1/2001,Queensland,9.1314361
4/1/2001,South Australia,7.5049311
4/1/2001,Western Australia,7.0021251
4/1/2001,Tasmania,8.9026225
4/1/2001,Northern Territory,6.2140964
4/1/2001,Australian Capital Territory,5.7129344
5/1/2001,Australia,6.8697749
5/1/2001,New South Wales,5.6713899
5/1/2001,Victoria,6.4299345
5/1/2001,Queensland,8.9922645
5/1/2001,South Australia,7.7403407
5/1/2001,Western Australia,7.12077
5/1/2001,Tasmania,8.1883008
5/1/2001,Northern Territory,7.5450692
5/1/2001,Australian Capital Territory,5.8161886
6/1/2001,Australia,6.7351131
6/1/2001,New South Wales,5.8442081
6/1/2001,Victoria,6.0673296
6/1/2001,Queensland,8.1492841
6/1/2001,South Australia,7.1909194
6/1/2001,Western Australia,8.0301268
6/1/2001,Tasmania,8.7643084
6/1/2001,Northern Territory,7.2997777
6/1/2001,Australian Capital Territory,5.5812467
7/1/2001,Australia,6.3335496
7/1/2001,New South Wales,5.4491694
7/1/2001,Victoria,6.0157165
7/1/2001,Queensland,7.4796865
7/1/2001,South Australia,7.2495588
7/1/2001,Western Australia,6.8172008
7/1/2001,Tasmania,8.7162297
7/1/2001,Northern Territory,6.5521617
7/1/2001,Australian Capital Territory,5.4882509
8/1/2001,Australia,6.6403167
8/1/2001,New South Wales,5.9614474
8/1/2001,Victoria,6.4249903
8/1/2001,Queensland,7.7505109
8/1/2001,South Australia,7.0989991
8/1/2001,Western Australia,6.5736343
8/1/2001,Tasmania,10.2132535
8/1/2001,Northern Territory,7.0614563
8/1/2001,Australian Capital Territory,4.4462098
9/1/2001,Australia,6.8654353
9/1/2001,New South Wales,6.2997652
9/1/2001,Victoria,6.5550262
9/1/2001,Queensland,7.9201838
9/1/2001,South Australia,7.2557825
9/1/2001,Western Australia,7.1999951
9/1/2001,Tasmania,9.6678768
9/1/2001,Northern Territory,5.8075357
9/1/2001,Australian Capital Territory,4.4303664
10/1/2001,Australia,6.7711207
10/1/2001,New South Wales,6.2101465
10/1/2001,Victoria,6.8220903
10/1/2001,Queensland,7.7677558
10/1/2001,South Australia,7.0257792
10/1/2001,Western Australia,6.514814
10/1/2001,Tasmania,8.7562121
10/1/2001,Northern Territory,7.0664579
10/1/2001,Australian Capital Territory,3.9049511
11/1/2001,Australia,6.4688072
11/1/2001,New South Wales,6.103784
11/1/2001,Victoria,6.1304822
